datetime,date,settlement_period,national_demand,transmission_system_demand,england_wales_demand,wind_generation,solar_generation,hour,day,month,weekday,is_weekend
2023-01-06 21:30:00,2023-01-06,44,26888,27899,24752,3249,0,21,6,1,Friday,False
2023-01-06 22:00:00,2023-01-06,45,25120,27036,23168,3368,0,22,6,1,Friday,False
2023-01-06 22:30:00,2023-01-06,46,23670,26223,21952,3487,0,22,6,1,Friday,False
2023-01-06 23:00:00,2023-01-06,47,21779,26115,20257,3563,0,23,6,1,Friday,False
2023-01-06 23:30:00,2023-01-06,48,20970,25699,19631,3638,0,23,6,1,Friday,False
2023-01-07 00:00:00,2023-01-07,1,20474,25961,19237,3702,0,0,7,1,Saturday,True
2023-01-07 00:30:00,2023-01-07,2,21168,26669,19903,3765,0,0,7,1,Saturday,True
2023-01-07 01:00:00,2023-01-07,3,20765,26842,19563,3787,0,1,7,1,Saturday,True
2023-01-07 01:30:00,2023-01-07,4,20063,26281,18934,3809,0,1,7,1,Saturday,True
2023-01-07 02:00:00,2023-01-07,5,19397,26021,18361,3818,0,2,7,1,Saturday,True
2023-01-07 02:30:00,2023-01-07,6,18850,25520,17935,3826,0,2,7,1,Saturday,True
2023-01-07 03:00:00,2023-01-07,7,18476,25144,17432,3802,0,3,7,1,Saturday,True
2023-01-07 03:30:00,2023-01-07,8,18121,24802,16921,3778,0,3,7,1,Saturday,True
2023-01-07 04:00:00,2023-01-07,9,17775,24549,16489,3698,0,4,7,1,Saturday,True
2023-01-07 04:30:00,2023-01-07,10,17652,24285,16336,3618,0,4,7,1,Saturday,True
2023-01-07 05:00:00,2023-01-07,11,18020,23659,16598,3504,0,5,7,1,Saturday,True
2023-01-07 05:30:00,2023-01-07,12,18364,23820,16824,3389,0,5,7,1,Saturday,True
2023-01-07 06:00:00,2023-01-07,13,19481,23286,17824,3293,0,6,7,1,Saturday,True
2023-01-07 06:30:00,2023-01-07,14,20357,23445,18651,3197,0,6,7,1,Saturday,True
2023-01-07 07:00:00,2023-01-07,15,21835,23788,19946,3097,0,7,7,1,Saturday,True
2023-01-07 07:30:00,2023-01-07,16,22664,24156,20599,2996,0,7,7,1,Saturday,True
2023-01-07 08:00:00,2023-01-07,17,24573,25285,22271,2924,0,8,7,1,Saturday,True
2023-01-07 08:30:00,2023-01-07,18,25855,26467,23439,2852,9,8,7,1,Saturday,True
2023-01-07 09:00:00,2023-01-07,19,27076,27688,24610,2815,62,9,7,1,Saturday,True
2023-01-07 09:30:00,2023-01-07,20,27855,28457,25312,2778,148,9,7,1,Saturday,True
2023-01-07 10:00:00,2023-01-07,21,28467,29069,25866,2827,336,10,7,1,Saturday,True
2023-01-07 10:30:00,2023-01-07,22,28760,29362,26153,2875,536,10,7,1,Saturday,True
2023-01-07 11:00:00,2023-01-07,23,29125,29731,26583,2919,784,11,7,1,Saturday,True
2023-01-07 11:30:00,2023-01-07,24,29269,29877,26814,2963,1251,11,7,1,Saturday,True
2023-01-07 12:00:00,2023-01-07,25,29371,29983,27013,3013,1554,12,7,1,Saturday,True
2023-01-07 12:30:00,2023-01-07,26,29143,29953,26933,3063,1635,12,7,1,Saturday,True
2023-01-07 13:00:00,2023-01-07,27,28770,29532,26745,3073,1796,13,7,1,Saturday,True
2023-01-07 13:30:00,2023-01-07,28,28642,29467,26597,3083,1613,13,7,1,Saturday,True
2023-01-07 14:00:00,2023-01-07,29,28445,29177,26462,3098,1038,14,7,1,Saturday,True
2023-01-07 14:30:00,2023-01-07,30,28416,29033,26448,3113,664,14,7,1,Saturday,True
2023-01-07 15:00:00,2023-01-07,31,28823,29437,26929,3112,323,15,7,1,Saturday,True
2023-01-07 15:30:00,2023-01-07,32,29349,29955,27532,3110,55,15,7,1,Saturday,True
2023-01-07 16:00:00,2023-01-07,33,30457,31061,28530,3239,0,16,7,1,Saturday,True
2023-01-07 16:30:00,2023-01-07,34,32197,32798,30014,3367,0,16,7,1,Saturday,True
2023-01-07 17:00:00,2023-01-07,35,33260,33860,31035,3489,0,17,7,1,Saturday,True
2023-01-07 17:30:00,2023-01-07,36,33447,34047,31323,3611,0,17,7,1,Saturday,True
2023-01-07 18:00:00,2023-01-07,37,32887,33488,30957,3690,0,18,7,1,Saturday,True
2023-01-07 18:30:00,2023-01-07,38,31923,32526,30135,3768,0,18,7,1,Saturday,True
2023-01-07 19:00:00,2023-01-07,39,30686,31297,29027,3788,0,19,7,1,Saturday,True
2023-01-07 19:30:00,2023-01-07,40,29411,30029,27878,3808,0,19,7,1,Saturday,True
2023-01-07 20:00:00,2023-01-07,41,28002,28619,26550,3843,0,20,7,1,Saturday,True
2023-01-07 20:30:00,2023-01-07,42,27236,27887,25903,3878,0,20,7,1,Saturday,True
2023-01-07 21:00:00,2023-01-07,43,25836,27994,24411,3903,0,21,7,1,Saturday,True
2023-01-07 21:30:00,2023-01-07,44,24878,27449,23609,3928,0,21,7,1,Saturday,True
2023-01-07 22:00:00,2023-01-07,45,23294,27583,22130,3943,0,22,7,1,Saturday,True
2023-01-07 22:30:00,2023-01-07,46,22649,27614,21544,3957,0,22,7,1,Saturday,True
2023-01-07 23:00:00,2023-01-07,47,21286,27305,20336,3978,0,23,7,1,Saturday,True
2023-01-07 23:30:00,2023-01-07,48,20635,26785,19754,3999,0,23,7,1,Saturday,True
2023-01-08 00:00:00,2023-01-08,1,20573,26574,19745,3980,0,0,8,1,Sunday,True
2023-01-08 00:30:00,2023-01-08,2,21360,27198,20312,3960,0,0,8,1,Sunday,True
2023-01-08 01:00:00,2023-01-08,3,20932,27028,20018,3891,0,1,8,1,Sunday,True
2023-01-08 01:30:00,2023-01-08,4,20337,26519,19438,3821,0,1,8,1,Sunday,True
2023-01-08 02:00:00,2023-01-08,5,19959,27076,19093,3735,0,2,8,1,Sunday,True
2023-01-08 02:30:00,2023-01-08,6,19476,26764,18624,3649,0,2,8,1,Sunday,True
2023-01-08 03:00:00,2023-01-08,7,18964,26172,18218,3538,0,3,8,1,Sunday,True
2023-01-08 03:30:00,2023-01-08,8,18500,25848,17717,3427,0,3,8,1,Sunday,True
2023-01-08 04:00:00,2023-01-08,9,18243,25691,17485,3322,0,4,8,1,Sunday,True
2023-01-08 04:30:00,2023-01-08,10,18153,25503,17426,3216,0,4,8,1,Sunday,True
2023-01-08 05:00:00,2023-01-08,11,18396,25274,17621,3197,0,5,8,1,Sunday,True
2023-01-08 05:30:00,2023-01-08,12,18573,25273,17728,3178,0,5,8,1,Sunday,True
2023-01-08 06:00:00,2023-01-08,13,19362,26712,18542,3182,0,6,8,1,Sunday,True
2023-01-08 06:30:00,2023-01-08,14,20003,27167,19144,3185,0,6,8,1,Sunday,True
2023-01-08 07:00:00,2023-01-08,15,20816,25654,19979,3191,0,7,8,1,Sunday,True
2023-01-08 07:30:00,2023-01-08,16,21410,25576,20551,3197,0,7,8,1,Sunday,True
2023-01-08 08:00:00,2023-01-08,17,22726,25041,21774,3222,6,8,8,1,Sunday,True
2023-01-08 08:30:00,2023-01-08,18,23619,25464,22599,3246,289,8,8,1,Sunday,True
2023-01-08 09:00:00,2023-01-08,19,25236,26218,24038,3273,823,9,8,1,Sunday,True
2023-01-08 09:30:00,2023-01-08,20,25982,26849,24607,3299,1313,9,8,1,Sunday,True
2023-01-08 10:00:00,2023-01-08,21,27079,27806,25661,3374,1574,10,8,1,Sunday,True
2023-01-08 10:30:00,2023-01-08,22,27729,28566,26243,3449,1289,10,8,1,Sunday,True
2023-01-08 11:00:00,2023-01-08,23,28528,29598,26924,3490,1627,11,8,1,Sunday,True
2023-01-08 11:30:00,2023-01-08,24,29281,30395,27546,3531,1398,11,8,1,Sunday,True
2023-01-08 12:00:00,2023-01-08,25,29889,31246,28046,3570,1461,12,8,1,Sunday,True
2023-01-08 12:30:00,2023-01-08,26,30068,31387,28117,3608,1348,12,8,1,Sunday,True
2023-01-08 13:00:00,2023-01-08,27,30480,31888,28546,3544,1205,13,8,1,Sunday,True
2023-01-08 13:30:00,2023-01-08,28,30593,31979,28633,3479,989,13,8,1,Sunday,True
2023-01-08 14:00:00,2023-01-08,29,31023,32321,28969,3334,899,14,8,1,Sunday,True
2023-01-08 14:30:00,2023-01-08,30,31299,32501,29146,3188,584,14,8,1,Sunday,True
2023-01-08 15:00:00,2023-01-08,31,31939,33190,29659,3029,303,15,8,1,Sunday,True
2023-01-08 15:30:00,2023-01-08,32,33001,34094,30574,2870,103,15,8,1,Sunday,True
2023-01-08 16:00:00,2023-01-08,33,34457,35681,31868,2789,0,16,8,1,Sunday,True
2023-01-08 16:30:00,2023-01-08,34,36384,37420,33577,2707,0,16,8,1,Sunday,True
2023-01-08 17:00:00,2023-01-08,35,37209,38310,34119,2673,0,17,8,1,Sunday,True
2023-01-08 17:30:00,2023-01-08,36,36978,38098,33810,2638,0,17,8,1,Sunday,True
2023-01-08 18:00:00,2023-01-08,37,36436,37385,33295,2525,0,18,8,1,Sunday,True
2023-01-08 18:30:00,2023-01-08,38,35627,36577,32516,2412,0,18,8,1,Sunday,True
2023-01-08 19:00:00,2023-01-08,39,34680,35480,31657,2358,0,19,8,1,Sunday,True
2023-01-08 19:30:00,2023-01-08,40,33417,34280,30475,2303,0,19,8,1,Sunday,True
2023-01-08 20:00:00,2023-01-08,41,32620,33382,29741,2279,0,20,8,1,Sunday,True
2023-01-08 20:30:00,2023-01-08,42,31344,32067,28585,2254,0,20,8,1,Sunday,True
2023-01-08 21:00:00,2023-01-08,43,29833,30446,27151,2267,0,21,8,1,Sunday,True
2023-01-08 21:30:00,2023-01-08,44,28061,28796,25696,2280,0,21,8,1,Sunday,True
2023-01-08 22:00:00,2023-01-08,45,26428,27297,24352,2255,0,22,8,1,Sunday,True
2023-01-08 22:30:00,2023-01-08,46,25273,26551,23194,2230,0,22,8,1,Sunday,True
2023-01-08 23:00:00,2023-01-08,47,23537,25079,21614,2223,0,23,8,1,Sunday,True
2023-01-08 23:30:00,2023-01-08,48,22402,24198,20647,2215,0,23,8,1,Sunday,True
2023-01-09 00:00:00,2023-01-09,1,22201,24067,20543,2248,0,0,9,1,Monday,False
2023-01-09 00:30:00,2023-01-09,2,22694,24463,21049,2280,0,0,9,1,Monday,False
2023-01-09 01:00:00,2023-01-09,3,22429,24201,20798,2253,0,1,9,1,Monday,False
2023-01-09 01:30:00,2023-01-09,4,21788,23614,20159,2226,0,1,9,1,Monday,False
2023-01-09 02:00:00,2023-01-09,5,21206,22939,19640,2229,0,2,9,1,Monday,False
2023-01-09 02:30:00,2023-01-09,6,20876,22692,19300,2232,0,2,9,1,Monday,False
2023-01-09 03:00:00,2023-01-09,7,20480,22367,18916,2257,0,3,9,1,Monday,False
2023-01-09 03:30:00,2023-01-09,8,20196,22157,18615,2282,0,3,9,1,Monday,False
2023-01-09 04:00:00,2023-01-09,9,19945,22253,18410,2311,0,4,9,1,Monday,False
2023-01-09 04:30:00,2023-01-09,10,20110,22492,18607,2340,0,4,9,1,Monday,False
2023-01-09 05:00:00,2023-01-09,11,20851,23170,19296,2402,0,5,9,1,Monday,False
2023-01-09 05:30:00,2023-01-09,12,22072,24266,20411,2463,0,5,9,1,Monday,False
2023-01-09 06:00:00,2023-01-09,13,25099,25755,23221,2491,0,6,9,1,Monday,False
2023-01-09 06:30:00,2023-01-09,14,27605,28221,25574,2519,0,6,9,1,Monday,False
2023-01-09 07:00:00,2023-01-09,15,30920,31591,28582,2584,0,7,9,1,Monday,False
2023-01-09 07:30:00,2023-01-09,16,32892,33537,30340,2648,0,7,9,1,Monday,False
2023-01-09 08:00:00,2023-01-09,17,34109,34721,31416,2712,4,8,9,1,Monday,False
2023-01-09 08:30:00,2023-01-09,18,34703,35315,32008,2775,243,8,9,1,Monday,False
2023-01-09 09:00:00,2023-01-09,19,35249,35861,32521,2876,790,9,9,1,Monday,False
2023-01-09 09:30:00,2023-01-09,20,35270,35893,32514,2976,1494,9,9,1,Monday,False
2023-01-09 10:00:00,2023-01-09,21,34796,35663,32083,3080,1923,10,9,1,Monday,False
2023-01-09 10:30:00,2023-01-09,22,34221,35186,31537,3184,2617,10,9,1,Monday,False
2023-01-09 11:00:00,2023-01-09,23,33892,35112,31075,3299,3204,11,9,1,Monday,False
2023-01-09 11:30:00,2023-01-09,24,33321,34547,30578,3413,3382,11,9,1,Monday,False
2023-01-09 12:00:00,2023-01-09,25,33239,34125,30479,3458,3091,12,9,1,Monday,False
2023-01-09 12:30:00,2023-01-09,26,33172,34042,30499,3502,3098,12,9,1,Monday,False
2023-01-09 13:00:00,2023-01-09,27,33445,34052,30721,3467,2731,13,9,1,Monday,False
2023-01-09 13:30:00,2023-01-09,28,33558,34165,30779,3431,2068,13,9,1,Monday,False
2023-01-09 14:00:00,2023-01-09,29,33638,34244,30905,3345,1705,14,9,1,Monday,False
2023-01-09 14:30:00,2023-01-09,30,34014,34622,31245,3258,1067,14,9,1,Monday,False
2023-01-09 15:00:00,2023-01-09,31,34769,35420,31985,3218,580,15,9,1,Monday,False
2023-01-09 15:30:00,2023-01-09,32,35866,36532,33030,3177,143,15,9,1,Monday,False
2023-01-09 16:00:00,2023-01-09,33,37168,38094,34189,3197,1,16,9,1,Monday,False
2023-01-09 16:30:00,2023-01-09,34,38693,39874,35582,3216,0,16,9,1,Monday,False
2023-01-09 17:00:00,2023-01-09,35,39215,40681,36154,3244,0,17,9,1,Monday,False
2023-01-09 17:30:00,2023-01-09,36,39462,41041,36396,3271,0,17,9,1,Monday,False
2023-01-09 18:00:00,2023-01-09,37,39235,40813,36284,3238,0,18,9,1,Monday,False
2023-01-09 18:30:00,2023-01-09,38,38262,39844,35391,3204,0,18,9,1,Monday,False
2023-01-09 19:00:00,2023-01-09,39,37512,39100,34662,3180,0,19,9,1,Monday,False
2023-01-09 19:30:00,2023-01-09,40,36170,37757,33390,3155,0,19,9,1,Monday,False
2023-01-09 20:00:00,2023-01-09,41,34796,36384,32158,3061,0,20,9,1,Monday,False
2023-01-09 20:30:00,2023-01-09,42,33394,34987,30953,2966,0,20,9,1,Monday,False
2023-01-09 21:00:00,2023-01-09,43,31870,33463,29535,2850,0,21,9,1,Monday,False
2023-01-09 21:30:00,2023-01-09,44,30348,32022,28136,2733,0,21,9,1,Monday,False
2023-01-09 22:00:00,2023-01-09,45,28369,30216,26335,2610,0,22,9,1,Monday,False
2023-01-09 22:30:00,2023-01-09,46,26861,28592,24859,2486,0,22,9,1,Monday,False
2023-01-09 23:00:00,2023-01-09,47,25174,27122,23291,2362,0,23,9,1,Monday,False
2023-01-09 23:30:00,2023-01-09,48,24194,26525,22345,2238,0,23,9,1,Monday,False
2023-01-10 00:00:00,2023-01-10,1,24003,26441,22244,2208,0,0,10,1,Tuesday,False
2023-01-10 00:30:00,2023-01-10,2,24785,26742,23013,2178,0,0,10,1,Tuesday,False
2023-01-10 01:00:00,2023-01-10,3,24639,26555,22824,2144,0,1,10,1,Tuesday,False
2023-01-10 01:30:00,2023-01-10,4,24114,25932,22305,2109,0,1,10,1,Tuesday,False
2023-01-10 02:00:00,2023-01-10,5,23722,25559,21956,2088,0,2,10,1,Tuesday,False
2023-01-10 02:30:00,2023-01-10,6,23138,24968,21431,2067,0,2,10,1,Tuesday,False
2023-01-10 03:00:00,2023-01-10,7,22520,24282,20830,2096,0,3,10,1,Tuesday,False
2023-01-10 03:30:00,2023-01-10,8,22139,23899,20425,2124,0,3,10,1,Tuesday,False
2023-01-10 04:00:00,2023-01-10,9,21892,23807,20160,2162,0,4,10,1,Tuesday,False
2023-01-10 04:30:00,2023-01-10,10,21856,23775,20088,2199,0,4,10,1,Tuesday,False
2023-01-10 05:00:00,2023-01-10,11,22551,24088,20722,2270,0,5,10,1,Tuesday,False
2023-01-10 05:30:00,2023-01-10,12,23614,24796,21680,2340,0,5,10,1,Tuesday,False
2023-01-10 06:00:00,2023-01-10,13,26282,27153,24172,2470,0,6,10,1,Tuesday,False
2023-01-10 06:30:00,2023-01-10,14,28799,29542,26571,2600,0,6,10,1,Tuesday,False
2023-01-10 07:00:00,2023-01-10,15,31522,32571,29094,2768,0,7,10,1,Tuesday,False
2023-01-10 07:30:00,2023-01-10,16,32927,34031,30434,2935,0,7,10,1,Tuesday,False
2023-01-10 08:00:00,2023-01-10,17,34596,35210,32080,3104,0,8,10,1,Tuesday,False
2023-01-10 08:30:00,2023-01-10,18,35245,35851,32744,3273,6,8,10,1,Tuesday,False
2023-01-10 09:00:00,2023-01-10,19,36361,36967,33808,3513,18,9,10,1,Tuesday,False
2023-01-10 09:30:00,2023-01-10,20,36802,37408,34248,3752,52,9,10,1,Tuesday,False
2023-01-10 10:00:00,2023-01-10,21,36899,37573,34310,3840,120,10,10,1,Tuesday,False
2023-01-10 10:30:00,2023-01-10,22,37098,37747,34505,3928,193,10,10,1,Tuesday,False
2023-01-10 11:00:00,2023-01-10,23,36944,37560,34327,3952,248,11,10,1,Tuesday,False
2023-01-10 11:30:00,2023-01-10,24,36902,37514,34247,3976,322,11,10,1,Tuesday,False
2023-01-10 12:00:00,2023-01-10,25,37081,37691,34377,3943,388,12,10,1,Tuesday,False
2023-01-10 12:30:00,2023-01-10,26,36946,37552,34195,3909,399,12,10,1,Tuesday,False
2023-01-10 13:00:00,2023-01-10,27,36688,37294,33979,3912,370,13,10,1,Tuesday,False
2023-01-10 13:30:00,2023-01-10,28,36174,36780,33507,3915,323,13,10,1,Tuesday,False
2023-01-10 14:00:00,2023-01-10,29,35919,36529,33324,3929,241,14,10,1,Tuesday,False
2023-01-10 14:30:00,2023-01-10,30,35571,36182,33042,3942,143,14,10,1,Tuesday,False
2023-01-10 15:00:00,2023-01-10,31,35270,35877,32738,4057,54,15,10,1,Tuesday,False
2023-01-10 15:30:00,2023-01-10,32,35977,36583,33477,4171,5,15,10,1,Tuesday,False
2023-01-10 16:00:00,2023-01-10,33,37219,37825,34652,4255,0,16,10,1,Tuesday,False
2023-01-10 16:30:00,2023-01-10,34,38126,38854,35437,4338,0,16,10,1,Tuesday,False
2023-01-10 17:00:00,2023-01-10,35,38428,39409,35668,4495,0,17,10,1,Tuesday,False
2023-01-10 17:30:00,2023-01-10,36,38374,39490,35618,4652,0,17,10,1,Tuesday,False
2023-01-10 18:00:00,2023-01-10,37,37750,38928,35128,4614,0,18,10,1,Tuesday,False
2023-01-10 18:30:00,2023-01-10,38,36901,38008,34364,4575,0,18,10,1,Tuesday,False
2023-01-10 19:00:00,2023-01-10,39,35860,36780,33504,4521,0,19,10,1,Tuesday,False
2023-01-10 19:30:00,2023-01-10,40,34555,35420,32368,4466,0,19,10,1,Tuesday,False
2023-01-10 20:00:00,2023-01-10,41,33191,34390,31157,4365,0,20,10,1,Tuesday,False
2023-01-10 20:30:00,2023-01-10,42,31848,33690,29904,4263,0,20,10,1,Tuesday,False
2023-01-10 21:00:00,2023-01-10,43,29829,31255,28184,4175,0,21,10,1,Tuesday,False
2023-01-10 21:30:00,2023-01-10,44,28084,30093,26635,4086,0,21,10,1,Tuesday,False
2023-01-10 22:00:00,2023-01-10,45,26077,28848,24812,4023,0,22,10,1,Tuesday,False
2023-01-10 22:30:00,2023-01-10,46,24753,28147,23583,3959,0,22,10,1,Tuesday,False
2023-01-10 23:00:00,2023-01-10,47,22901,28042,21848,3953,0,23,10,1,Tuesday,False
2023-01-10 23:30:00,2023-01-10,48,22035,27983,21089,3946,0,23,10,1,Tuesday,False
2023-01-11 00:00:00,2023-01-11,1,21668,27566,20711,3938,0,0,11,1,Wednesday,False
2023-01-11 00:30:00,2023-01-11,2,22138,27979,21290,3930,0,0,11,1,Wednesday,False
2023-01-11 01:00:00,2023-01-11,3,22023,26993,21258,3857,0,1,11,1,Wednesday,False
2023-01-11 01:30:00,2023-01-11,4,21339,26400,20647,3783,0,1,11,1,Wednesday,False
2023-01-11 02:00:00,2023-01-11,5,20625,26676,20007,3754,0,2,11,1,Wednesday,False
2023-01-11 02:30:00,2023-01-11,6,20346,26383,19685,3725,0,2,11,1,Wednesday,False
2023-01-11 03:00:00,2023-01-11,7,19985,26122,19332,3713,0,3,11,1,Wednesday,False
2023-01-11 03:30:00,2023-01-11,8,19683,26049,19067,3700,0,3,11,1,Wednesday,False
2023-01-11 04:00:00,2023-01-11,9,19617,26278,19022,3699,0,4,11,1,Wednesday,False
2023-01-11 04:30:00,2023-01-11,10,19619,26281,19058,3698,0,4,11,1,Wednesday,False
2023-01-11 05:00:00,2023-01-11,11,20293,25797,19624,3732,0,5,11,1,Wednesday,False
2023-01-11 05:30:00,2023-01-11,12,21345,26210,20564,3766,0,5,11,1,Wednesday,False
2023-01-11 06:00:00,2023-01-11,13,24286,26095,23254,3793,0,6,11,1,Wednesday,False
2023-01-11 06:30:00,2023-01-11,14,26586,28130,25448,3820,0,6,11,1,Wednesday,False
2023-01-11 07:00:00,2023-01-11,15,29825,30436,28332,3865,0,7,11,1,Wednesday,False
2023-01-11 07:30:00,2023-01-11,16,31735,32417,29890,3910,0,7,11,1,Wednesday,False
2023-01-11 08:00:00,2023-01-11,17,33307,34199,31299,3973,8,8,11,1,Wednesday,False
2023-01-11 08:30:00,2023-01-11,18,33409,34279,31468,4036,264,8,11,1,Wednesday,False
2023-01-11 09:00:00,2023-01-11,19,33674,34682,31703,4104,1068,9,11,1,Wednesday,False
2023-01-11 09:30:00,2023-01-11,20,33380,34479,31329,4172,2001,9,11,1,Wednesday,False
2023-01-11 10:00:00,2023-01-11,21,32822,33948,30655,4208,2628,10,11,1,Wednesday,False
2023-01-11 10:30:00,2023-01-11,22,32476,33697,30282,4243,3316,10,11,1,Wednesday,False
2023-01-11 11:00:00,2023-01-11,23,32387,33522,30156,4311,3216,11,11,1,Wednesday,False
2023-01-11 11:30:00,2023-01-11,24,32614,33722,30327,4379,3040,11,11,1,Wednesday,False
2023-01-11 12:00:00,2023-01-11,25,33075,34351,30770,4403,2157,12,11,1,Wednesday,False
2023-01-11 12:30:00,2023-01-11,26,33654,35044,31314,4426,1398,12,11,1,Wednesday,False
2023-01-11 13:00:00,2023-01-11,27,34405,35651,32047,4403,890,13,11,1,Wednesday,False
2023-01-11 13:30:00,2023-01-11,28,34305,35546,31942,4380,637,13,11,1,Wednesday,False
2023-01-11 14:00:00,2023-01-11,29,34499,35728,32098,4314,530,14,11,1,Wednesday,False
2023-01-11 14:30:00,2023-01-11,30,34536,35823,32179,4247,428,14,11,1,Wednesday,False
2023-01-11 15:00:00,2023-01-11,31,35072,36285,32586,4121,107,15,11,1,Wednesday,False
2023-01-11 15:30:00,2023-01-11,32,36293,37259,33668,3995,18,15,11,1,Wednesday,False
2023-01-11 16:00:00,2023-01-11,33,37540,38338,34614,3919,0,16,11,1,Wednesday,False
2023-01-11 16:30:00,2023-01-11,34,38635,39454,35667,3842,0,16,11,1,Wednesday,False
2023-01-11 17:00:00,2023-01-11,35,39136,40069,36129,3816,0,17,11,1,Wednesday,False
2023-01-11 17:30:00,2023-01-11,36,38970,40046,36037,3790,0,17,11,1,Wednesday,False
2023-01-11 18:00:00,2023-01-11,37,38429,39532,35620,3757,0,18,11,1,Wednesday,False
2023-01-11 18:30:00,2023-01-11,38,37510,38758,34787,3724,0,18,11,1,Wednesday,False
2023-01-11 19:00:00,2023-01-11,39,36715,37866,34109,3748,0,19,11,1,Wednesday,False
2023-01-11 19:30:00,2023-01-11,40,35502,36705,33003,3772,0,19,11,1,Wednesday,False
2023-01-11 20:00:00,2023-01-11,41,34173,35445,31798,3721,0,20,11,1,Wednesday,False
2023-01-11 20:30:00,2023-01-11,42,32690,34132,30427,3670,0,20,11,1,Wednesday,False
2023-01-11 21:00:00,2023-01-11,43,30945,32440,28770,3552,0,21,11,1,Wednesday,False
2023-01-11 21:30:00,2023-01-11,44,29354,30937,27197,3434,0,21,11,1,Wednesday,False
2023-01-11 22:00:00,2023-01-11,45,27581,29165,25417,3379,0,22,11,1,Wednesday,False
2023-01-11 22:30:00,2023-01-11,46,26382,28204,24255,3323,0,22,11,1,Wednesday,False
2023-01-11 23:00:00,2023-01-11,47,24636,27140,22603,3078,0,23,11,1,Wednesday,False
2023-01-11 23:30:00,2023-01-11,48,23566,26170,21550,2832,0,23,11,1,Wednesday,False
2023-01-12 00:00:00,2023-01-12,1,23066,25681,21264,2875,0,0,12,1,Thursday,False
2023-01-12 00:30:00,2023-01-12,2,23388,25866,21642,2917,0,0,12,1,Thursday,False
2023-01-12 01:00:00,2023-01-12,3,23105,25588,21270,3066,0,1,12,1,Thursday,False
2023-01-12 01:30:00,2023-01-12,4,22312,24832,20524,3215,0,1,12,1,Thursday,False
2023-01-12 02:00:00,2023-01-12,5,21784,24393,20047,3238,0,2,12,1,Thursday,False
2023-01-12 02:30:00,2023-01-12,6,21536,24077,19714,3261,0,2,12,1,Thursday,False
2023-01-12 03:00:00,2023-01-12,7,21221,23669,19321,3206,0,3,12,1,Thursday,False
2023-01-12 03:30:00,2023-01-12,8,20864,23198,18927,3151,0,3,12,1,Thursday,False
2023-01-12 04:00:00,2023-01-12,9,20414,22502,18558,2983,0,4,12,1,Thursday,False
2023-01-12 04:30:00,2023-01-12,10,20442,22443,18552,2814,0,4,12,1,Thursday,False
2023-01-12 05:00:00,2023-01-12,11,21181,22955,19183,2690,0,5,12,1,Thursday,False
2023-01-12 05:30:00,2023-01-12,12,22323,23781,20186,2565,0,5,12,1,Thursday,False
2023-01-12 06:00:00,2023-01-12,13,25403,26347,22998,2523,0,6,12,1,Thursday,False
2023-01-12 06:30:00,2023-01-12,14,27743,28516,25154,2481,0,6,12,1,Thursday,False
2023-01-12 07:00:00,2023-01-12,15,30765,31421,27895,2493,0,7,12,1,Thursday,False
2023-01-12 07:30:00,2023-01-12,16,32623,33233,29591,2504,0,7,12,1,Thursday,False
2023-01-12 08:00:00,2023-01-12,17,33883,34494,30710,2537,0,8,12,1,Thursday,False
2023-01-12 08:30:00,2023-01-12,18,34217,34828,31116,2569,23,8,12,1,Thursday,False
2023-01-12 09:00:00,2023-01-12,19,34886,35494,31773,2745,145,9,12,1,Thursday,False
2023-01-12 09:30:00,2023-01-12,20,35013,35620,31932,2921,318,9,12,1,Thursday,False
2023-01-12 10:00:00,2023-01-12,21,34943,35550,31983,3104,469,10,12,1,Thursday,False
2023-01-12 10:30:00,2023-01-12,22,35077,35778,32198,3286,544,10,12,1,Thursday,False
2023-01-12 11:00:00,2023-01-12,23,34980,35647,32179,3490,537,11,12,1,Thursday,False
2023-01-12 11:30:00,2023-01-12,24,34816,35423,32068,3694,651,11,12,1,Thursday,False
2023-01-12 12:00:00,2023-01-12,25,34957,35564,32210,3844,710,12,12,1,Thursday,False
2023-01-12 12:30:00,2023-01-12,26,34738,35345,32042,3994,813,12,12,1,Thursday,False
2023-01-12 13:00:00,2023-01-12,27,34536,35143,31873,4066,983,13,12,1,Thursday,False
2023-01-12 13:30:00,2023-01-12,28,34100,34707,31432,4137,1035,13,12,1,Thursday,False
2023-01-12 14:00:00,2023-01-12,29,33581,34193,30956,4190,1095,14,12,1,Thursday,False
2023-01-12 14:30:00,2023-01-12,30,33207,33936,30685,4243,869,14,12,1,Thursday,False
2023-01-12 15:00:00,2023-01-12,31,33373,34165,30803,4257,505,15,12,1,Thursday,False
2023-01-12 15:30:00,2023-01-12,32,34290,34932,31655,4270,176,15,12,1,Thursday,False
